smiles,h298
CC(CN)C1=NC2CC2N1,48.237
COC1CC2C3C(=O)CN2C13,16.231999999999992
CC1OC(C#N)CC2CC21C,21.705000000000005
N#CC(C=CCC=O)CCO,-44.01599999999999
COC(CCN)OC(=N)N,-99.859
O=COCC1C(=O)C(O)C1O,-159.04799999999997
CC=C1C2CCC1NC(=O)N2,-5.947000000000003
O=Cc1ncc(C=CCO)[nH]1,-47.03199999999999
C#CC1C(C)C2CC(O2)C1C,48.342
CC12CC1(C(=O)O)NCCO2,-76.625
O=CC(C=O)C1COC1CO,-109.084
CCCOC1(OC)C(N)C1O,-118.352
N#CCN=C(CO)NC1CC1,13.853000000000003
CC(C=O)C(OC=O)C1CO1,-121.293
NCC1OCOC(=O)C2NC12,-72.304
N#CCOC1C2CC3C1N3C2,76.592
CC=CC(C)C1=CC2NC2C1,49.965
N#CCOC1(CNC=O)CC1,-27.918999999999997
CCC(N)C1(CC)CC1,-17.156999999999996
CC1C2C3CC(C4CN43)N12,114.515
COC1CC2(O)CNC2(C)C1,-32.733999999999995
CC12COCCC1N=CN2,9.977999999999998
CC(C#Cc1nn[nH]n1)CO,54.346
CC(=CC=O)C1NC1C=O,-21.514
OCC1OCC23COCC12O3,-72.82999999999998
C#CC(C=CNC=N)C1CN1,109.283
CC12CCCC(NC1)C1NC12,64.391
CC1c2cnoc2N2CC1C2,64.50000000000001
NCC1CC(C(N)=O)C2NC12,6.995999999999992
CCN1CCC2CNC2C1,36.397
NCC(O)C1CCCC2CN21,1.169000000000004
CC=CC(C)Nc1nn[nH]n1,57.538
NC12CC1C1CCNC3C1C32,102.022
C1NC2CC1NC1(CC1)C2,62.74700000000001
CC=C(CC(O)CO)C1CO1,-103.55599999999998
CCC(CN)n1ncc(N)n1,36.562
CC1C=CC2=CC=CCC2C1,24.448
OC1CCC2C1C2C1CCC1,0.3390000000000057
CC=CC(O)(CC)CC(=O)O,-148.752
CC1(C)OC2C(O)C3CC2C31,-19.799
C1CC2C3CNC2C(C3)N1,66.09200000000001
CC(C)CC1C=CCCC1,-21.404
OC1(C2OCC3CCC32)CC1,-25.43399999999999
NCC1OC12CCOCC2N,-26.52
O=C1C(O)CC=C2CCNC12,-19.001999999999992
O=C1C2CNCC1(O)CN2,-13.729999999999992
CC1C2CC2CC12CC2(C)C,40.804
CCC1CCN2CCC12C,19.734
CCC(O)CC1CC1CO,-92.638
CNCC(C)(C(N)=O)C(=O)O,-135.86499999999998
C#CC1C2C(C)C3CN3C12C,137.677
CC1CCC2NC2CCNC1,24.548
CCCCC(N)COCC,-85.942
C#Cc1cccnc1C(C)N,60.593
CC(=O)OC1(C(=N)N)CNC1,-48.39200000000002
O=C1C(O)C(CO)C2NCC12,-59.446
C#CC1=CC(C)(OC)CC1N,43.088
CCC12COCC(N1)C2CN,3.0200000000000053
CCNCC1=CCC(O)C1O,-61.80599999999999
CC1=CCCC(N)C1=C(C)C,-14.270000000000003
CCC12NC1CC1OC1C2N,34.44800000000001
CCC1(N)C2C=CC1(N)C2C,50.635000000000005
CC=CC(CCC#N)C(C)C,-6.286000000000001
CC#CC1OC(=NO)C2CC12,79.078
COCC1C2CC(=NO)C1O2,-23.706000000000003
CC1(CO)CC(=O)C(=NO)N1,-26.947
C#CCC#CC(=O)CCC#C,126.434
CC1=C(CO)COCC=C1,-68.54599999999999
CCC(NC)C(N)CCNC,-22.145
CC1(C2OC2CC#N)CO1,-4.486999999999991
CC(C=O)N(CC#N)C(N)=O,-45.896
NC1CC2C3C(N)C1C(O)C23,38.993
COc1cc2n(c1O)C(C)C2,-33.184000000000005
CC1C=CCN2C(CCN)C12,51.606
CC(C)=Cc1nnc(=O)[nH]n1,-6.510000000000002
N=C(N)c1oc(=O)cnc1O,-66.38300000000001
CC=C(C)C1=CC(N)C(C)=C1,-0.4669999999999994
CC=C1CC(=O)C(C(C)O)C1,-68.665
C1NC2C3CC1C1CN(C1)C32,106.457
CCCC(COC)CN(C)C,-64.309
O=C1CNCCOCCCN1,-74.18799999999999
O=CN1CC(N2CC2)=CC1=O,-19.589
CC1(C)OC2CC2(C)C1O,-50.01599999999999
C1CC2(C1)COC1CC1O2,-24.803999999999995
CC1(C)C=CCOCCC1N,-27.969999999999995
C#CC(N)C1OC1C(C)CN,43.393
C1CNC2C(C1)C21COCO1,-15.632999999999996
CC(C)=CC1C2NCC(N)C12,50.20399999999999
CCCC12CC(O)CC1(C)O2,-61.24
CC#CC1(CCC2CO2)CO1,9.557000000000016
N#CC1(C#N)C(N)C1N,106.116
CC1=C(C)C2CCC2OCC1,-14.057
O=C1CC(=CCO)NC1=O,-95.60799999999998
CC#CCc1conc1N,56.178
CC#CC1N(C)C1(C)CCC,55.19600000000001
CC12CN3CC(O1)C(C=O)C32,19.722999999999995
CC(CC=O)C1(C#N)CC1O,-22.314999999999998
NC1C2CC2CCC2COC21,18.840000000000003
CC(O)C1CC2(C)C(O)C2N1,-39.04099999999999
CC12CC1(CN)OCC21CO1,0.3980000000000068
NCCCC=C1CCCCC1,-16.095
C#CC1=CCCC2C1N2C=O,72.287
O=CC1NCC2(CO2)C1CO,-47.584
CCC1(O)COC1(C#N)C=O,-49.42399999999999
OC1CN2C3C=CC12C3,51.13700000000001
O=CC1=C(C=O)C2CC2C1,-26.81
NC1(CO)CC2NCC2C1O,-25.383
CC(C)(O)C#CCC1CC1N,18.731
Nc1occ2nc(CO)oc12,-52.284
C#CC(C=O)OC(=NC)NC,-8.947999999999995
COC1C2COCCCC21O,-75.82799999999999
CNCC(C)C1OCC1C=O,-53.641
CC1Nc2nonc2C1CO,23.312000000000005
CC(C=O)C1=CCCC=CC1,-14.510999999999996
CC1CC1OC1(C)CC1C#N,20.369000000000003
CNC(=N)OC1CC1CCN,-28.285
C#CC(=O)C(C#N)=CCO,13.26100000000001
CC1CC2(CC1(C)C)OC2C,-25.986
CNCC=CC1=CCCC=C1,6.441000000000001
C#CC(C(N)=O)N1CC(=O)C1,19.43200000000001
NC1CC12CCCCN=CN2,43.16000000000001
C#CC1C2CNC1C2NC=O,82.341
C#CC1C(N)CC2C(O)C12,68.05900000000001
NC1CC(C(=O)O)C=CC1O,-97.362
C#CC1Cc2c3c(cn21)CC3,123.92300000000004
O=C1C=CCOC(CO)CN1,-101.662
NCC=C1C=CCCCC1N,6.3210000000000015
CCC(CN)CC(O)C(C)N,-72.611
N=C1NC=CC2CC=CC2O1,19.942000000000007
C#CC1(O)CCC1OC(C)=O,-53.956
CC1CC(O)C12CNC(=N)N2,9.021000000000004
N=CNC(=N)OC(=O)C1CN1,-40.603
CC1=NC(C)CN1C(=O)C=O,-46.6
C#CC1C=CC(N)C=C1CO,66.424
CC12C=CC(C1)C1=CCC=C12,62.791
CC(=O)Oc1cc(O)cn1C,-101.77000000000002
CC1C(O)C1C1(N)CCC1,-12.704999999999998
CC(C)C1C(CN)C1N(C)C,10.101
CCC1NC(=O)CC1C=O,-67.78999999999999
N=C1CC=CCN1C=NO,69.118
O=CN1C2CNC3CNCC321,60.459
CC1(C)NCC2(N)CC(O)C21,3.567000000000002
CC(C)(C(O)CO)C1CCN1,-74.21199999999999
CC=CC1CC(N)C2CC2C1,29.069000000000003
CC1CN2C(=N)CCC12CO,12.727000000000013
O=CC#Cc1occ2c1OC2,-6.302999999999997
CC1NCCn2c1n[nH]c2=N,57.637
CC1C2CC(=NO)C1(C)CO2,-0.2959999999999994
CC1CNC2C=CC(N)(C1)C2,45.851
CC12NC1CC1(CN)OC12,41.36
CC=CC1=CCCN(C)CC1,1.857
CC1CN2CC3CC(O)C2C13,27.56500000000001
CC#CCOCCC(O)C#N,-10.872999999999989
C#CC(C)C1(CC)COCO1,-22.101999999999983
Nc1cncc(OCCO)n1,-39.62199999999999
CC1C=CC2(C)C=CC1CC2,36.568000000000005
CC12OCC3C(CC3C1O)O2,-71.61699999999999
CN1C(=O)C2NC2C1=NO,46.45099999999999
CC1=CC2(C)CC1(CN)O2,9.593000000000009
CCC1(OC(C)C)CCC1,-67.439
NCCNCc1c[nH]cn1,28.323000000000004
CCC1NC1CC(O)C(C)=O,-72.425
CC=C(CC)CC1CC1CO,-48.961
COCC1=CC2(C)COC1C2,-25.616
NC1(CO)CCOCCC1O,-106.047
CCC(C)C=CNC(N)=O,-77.81800000000001
CC(C=O)Oc1nn[nH]c1F,-75.118
CC1C=C2COC(C)C2C1,-7.2970000000000015
CCC1CNC1(CO)COC,-65.875
N#CC1C2CCCC3C(C2)C13,81.541
NC12CCCC3C(CC31)C2O,18.441000000000003
CCc1n[nH]c(CC(C)C)n1,-9.314000000000004
CNc1cc(CO)c(C)cn1,-18.43499999999999
OCC1CCc2c(F)nnn21,-29.236
CC(=NO)N1C=CCC1,42.48
CC=C1CCC(=CC)C2OC12,3.4080000000000017
CC1=CC(C#N)=CC1C(C)O,2.096000000000007
CNc1nn(C)cc1CC#N,50.331
Cn1ccc(C=CCO)c1N,-18.298999999999992
CC(O)C12CC3OC3C1N2C,2.0750000000000064
CNc1oc(C)nc(=N)c1C,2.8720000000000034
CC1=CC=C2CCN(C)C2C1,49.29900000000001
COC1(C2CO2)CC1(C)N,-27.041
C#CCCOC1CCC2CC21,42.70700000000001
N#CC=C(CC(N)=O)NC=N,-1.274999999999988
O=C1CC(O)C2(CNC2)C1=O,-51.56099999999999
COC1C2COC(=O)CC21C,-80.63399999999999
CC=CC1NC2COCC12N,22.108
N=C1NC2CC1CC=C2CO,24.380000000000003
Cc1cc2n(c1)CC(C)C=C2,32.787000000000006
CCC12C3C=CC1N2CC3O,45.428
NCCC1CN2CC2CC1N,47.156000000000006
O=C1OCCOC2CCC1C2,-98.515
CC1OC12CN1CCC1C2O,-1.9509999999999863
N#CC(CO)(CO)OCCO,-129.72499999999997
CC(C#N)N(CCO)C(=N)N,-5.566999999999996
N=C(N)N1CC1C=CCO,0.5230000000000032
CC(C)C(O)C12CCCC1N2,-16.654999999999994
CNCc1ncncc1NC,36.761
CC(C#N)=CC1CCC1O,-9.635999999999992
C#CC=C1C2NC(C2=O)C1C,88.32
CC(=CC(C)N)C1NC1CN,28.497
CCN(C=O)C(=NO)C(N)=O,-59.277
CC1CC2CN2C(CO)CO1,-37.212
NCc1c[nH]c(C=CCO)c1,-26.459
CC(C)C#CC1OC1C(C)N,19.258
N#CC1=CC2CN2CCC1=O,49.236
CC(O)C1(C)C=CC2CC1C2,-9.179999999999993
CC(CN)C1C=CC(N)CO1,-15.884000000000004
C#CC=CC(O)COC=NO,12.50200000000001
CC1C=C(CN)NC(=N)NC1,25.962
NC1C(O)CNC12C=CCC2,16.622000000000007
C#CC1NC1C(=O)C1NC1C,88.575
CC1C(C#N)C2CC1(CO)C2,25.32800000000001
CC12CC=CC1(C=O)CCN2,24.587000000000003
CC1C(N)C1(C)CN(C)C=N,33.779999999999994
CC(O)C(N)C1CC(CN)N1,-20.379
NCCNCC1(O)CC1O,-59.90299999999999
CC#CC1=C(CO)CNCC1,22.974000000000004
CNCC=CC1NCCC1O,-15.422999999999996
C#CC1=CC2C(C)OC3C1C23,90.23
CNCc1nnnnc1N,84.60699999999999
Fc1[nH]nc2c1CC=CCN2,-4.085999999999991
CC12C=CCOCCC(C1)N2,2.781000000000006
O=CC=CC#CCC(=O)CO,-52.50699999999999
CC=C1C(=O)CC(=N)N1C,-6.280999999999995
O=CC(=O)C1C2CC2C2CN21,26.469
C1=CCC2NCC3CC32OC1,38.321000000000005
N=C1NC2CC3CC1C2(O)C3,41.61700000000001
CCC1(N)CCN(C=O)C1,-26.287999999999997
Cc1c(O)ncnc1C(C)C,-29.489000000000004
CC1=C(CCO)C2C(C)C2C1,-9.48799999999999
CC(O)c1cnn(C)c1N,-21.476
Cc1noc2c1NC1CC2C1,56.283
CC1CCC2C(CC#N)OC12,16.087000000000003
C#CC1(OC(=O)NC)CNC1,-2.2920000000000087
CN1CC=CC1C#CC#N,96.384
CC1(O)CC2C3CC3COC21,-20.745
CN1C(CCC(=N)N)C1(C)C,23.47
N=C(NC1CC1)C1CC1,35.928000000000004
N#CCCn1c(O)nnc1O,-10.215
C1=CC2CC2C2(C=C1)CCN2,76.047
CC(C#CC(C)(C)N)C(=O)O,-50.05999999999999
C#CC1=CC2CC1C2CN,100.262
CNCC=CNC(=N)N(C)C,10.094
CC#CC12COC(C1)C2(C)O,16.001000000000012
CC(O)C12CC(C1)C1CC12C,11.57500000000001
CNC(=N)C(C)(N)CC(C)C,-15.285000000000004
CC(C)CNCc1ccon1,-0.4850000000000065
C1OC2C3CC(NC32)C2CC12,56.434
N#CC1CNC(C#N)C1=NO,105.06
COCCNC(C)CCO,-100.485
CC1=NC(CCC=O)CN1,-14.990000000000002
Cc1cc2c([nH]1)NC(=N)CO2,24.189
OC12CCC3CC1COC3C2,-25.43399999999999
C1CNC2CCC3C(OC1)C23,17.519999999999996
C#CCn1ccncc1=NC,124.457
CC(CO)C(C)COC1CC1,-93.974
CC1CC1C(C)OCCCO,-93.974
CC12CC3(N)C4C(CC41)NC23,105.52
CC(C)OC(C(C)C)C(C)O,-128.427
CN(C)C1C(N)=NCC1C=O,15.027
CC=C(C)COC1(C)COC1,-70.871
CC1(C)CCCOC(=NO)O1,-65.55199999999999
CN=CN1CC(N)CNC1=N,45.21
C#CC(=O)n1nc(N)c(F)n1,19.974000000000004
N#CCCC1C=CC(O)CO1,-29.224999999999994
NCC1CCC2CNCC12,30.618
Cc1c(C(N)CN)coc1F,-74.383
CC(=NC1COC1)N(C)C=O,-49.19799999999999
CNCC1CC(C)C1(C)C#N,36.87100000000001
C#CC1(C)COC2CC1(N)C2,66.427
CCc1cc(OC)ccn1,-20.031
C#CC1=C2C(C)NCC2OC1,69.385
C#CC1(N)C2CC1(C)C1NC21,148.714
C#CC#CC1C(N)CN1C,90.91
N=C1NCCCC2(CN)CN12,54.849
COCOCC1CC1(O)CO,-145.039
CCC1C2CN3CC2C(=O)C13,36.14399999999999
CC=C(CNC)COC(C)=O,-99.101
CC12CC3(C)NCC3(N)C1N2,83.803
CC1CC1CCCC1CNC1,8.660999999999998
CCC1(O)CC2CNCCC21,-16.286
CC(C#CC=O)=CC1CN1C,51.84
CC12CCC3OC3C1(CN)C2,23.764000000000003
CC(C#N)Nc1noc(=N)[nH]1,55.34299999999999
NC=CC1=NCC(C2CN2)N1,68.857
N=C1C=CC2CC=CC(C2)N1,63.931
CC=C(C=CC(F)(F)F)CO,-222.169
COC(C)Oc1onnc1N,-66.70800000000003
CC12COCC1CC1CC12O,-16.072999999999993
C#CC(N)(CN)C1(NC)CC1,90.334
COC1OC(C2CN2)C2NC12,-0.4310000000000045
CC#CCOc1[nH]ncc1N,42.382
N=C1OC(CCN)CN1C=O,-52.465
CCC12CN(CC#N)CC1N2,84.51500000000001
CNC(C=O)C1CC(=O)C1O,-75.585
COC1(C2CC2)CC2CC2O1,-39.50299999999999
CC12CC1CC1CC1(CN)C2,52.873000000000005
CNC1=C(C(N)=O)CNCC1,-31.175999999999995
CC(=O)c1ncoc1O,-88.773
COC1CCC2CC(C)(N)C21,-6.4670000000000005
CCC(CC(=O)N1CC1)OC,-76.576
CNCC1CC(C(=O)C=O)C1,-48.925
C#CC(N)C(O)CC1(C)CO1,0.7420000000000044
CC12CC1NCCN(C=O)C2,10.380999999999991
CC12C3C(C4CN41)C2N1CC31,151.245
C#CC1CNC(=N)C1(N)CO,68.149
CC=C1CCC2OC2(C)C1N,2.6810000000000005
OC12CC1C1CCC3CC2N31,59.263000000000005
COCCN1CC1C(F)(F)F,-174.586
CCC1COC2(CCC2)C1O,-61.77899999999999
CC(CO)NC1COC(=O)C1,-114.404
Cc1c(CC(N)=O)coc1F,-119.801
CC(O)C(N)C1CC=CC1N,-17.178
CNC1=NC2(CCC2)CCO1,-14.807999999999996
C#CC=C1COC(C)C(O)C1,-2.5459999999999923
NCCC1CC(NC=O)C1,-34.282
C#CC(OCC)C1CC1C,16.25
CC(C#N)COC1CC1(C)C,-10.896999999999997
CCC1CCCC2=C1C=CC2,9.709000000000003
CC(C=O)C(=O)C1NCC1C,-48.631
C#CC(COC)C1CNC1,43.005
CC=C(C)CC1CC(CN)C1,-6.717000000000002
CCCNC(=O)C1CCC1,-62.804
CN(C)C(=N)c1nc(F)c[nH]1,-12.607999999999995
CC1C2OCC3C(CO)C3C12,-16.595
COC1C(C)NC(C)(C)C1O,-66.103
CCC(CN)C1=CCN=CN1,20.923
CC1NC1C(C)C1CC1C#N,65.77199999999999
CC1(N)C2C(N)C(=N)NC21C,71.112
CC1(C)CC2C(N)C2C(=O)N1,-6.298000000000005
CC1=C2C(=O)C(=O)NC2CN1,-31.945
CNC(C)=C1C=CC(=O)C1=O,-54.565000000000005
C#CC(C)C(=NC)NC(C)C,42.213
CC(CC1CC1O)C1CC1N,-16.679
CC(C)C1(O)CCC(O)C1C,-92.609
COC1(C(CN)CO)CC1C,-65.36
CC#CC1CC(CC(C)N)O1,14.569000000000004
C#CC12C(O)C1CCN1CC12,108.03300000000002
CN=c1cc[nH]c2ccoc12,48.322
Cn1ncc(OC(N)=O)c1O,-99.987
CCC1(O)CC=CC=C1CN,-23.17499999999999
CC12CCC(O)C1NC2CO,-39.987
C#CCCCN1C=NCC1,80.10100000000001
CNc1c(C2CN2)n[nH]c1F,-2.8050000000000104
CNC(=N)C1C(C)NC1C,24.044
CCCNC1CC(C)C1OC,-42.90700000000001
C#CCC1C(N)CC1N1CC1,109.93699999999998
O=CC1C2CCC2OC12CC2,-7.503
CC#CCN1CC1C(N)CC,66.215
Cn1nccnc(=O)c1=O,-35.55
CC(=O)c1nc(C)no1,-30.456
CN(C)C12C=CC(=O)C1C2O,-4.222999999999999
NC(CO)c1cc(O)[nH]c1O,-103.811
CC1(C#N)CC2C=CCN21,90.795
CN1C(=N)NCC(O)C1CO,-44.78
Cc1nc(=O)c(O)c(N)n1C,-47.758
C#CC=C(C=CCC#C)CN,110.401
C#CCNC(=CC#N)CCC,72.111
CNC(C#N)CN,25.653
CC1COC2CN1C(C)C2O,-36.266
N=C(N)NC1(C2CC2)CC1,35.391000000000005
NC1C2CC2C2(CO2)C12CO2,33.694
C#CC12CN(CC1N)C2CO,90.06900000000002
CCC1C2(C)CC1(C)C(=O)O2,-62.303
C1CC2C(=NCC3OCC32)N1,36.81
CCC(=O)C1CC(O)C1O,-112.34199999999998
N=c1ncn2c(n1)CC2CO,39.277
OC1COCC2COC(C1)C2,-87.68399999999998
CN1C=NCC2NCC1C2=O,38.59799999999999
CC1C(=O)N(C)C1C(C)(C)C,-43.633
CC1(C)N2CCC3C=CCC321,73.432
C#CCC(CO)C(N)CO,-31.062999999999985
C#CC1OC2(C)CC=C(C)C12,67.58200000000001
CCC(C)=CC1C(N)C1CO,-29.633999999999997
C#CC1(N)C2CC(C)C1(C)O2,66.037
C1C2CN3CC3C1C2N1CC1,110.987
CNC=C1CCCNCC1=O,-27.201
CC12C(N)C3CC1C2(N)C3,73.125
CC1CC(O)(CO)C=CC1O,-101.576
CC1CC2(CC2N)CC12CC2,50.75300000000001
CC12C=CC(CCN)(O1)C2N,20.593
CC1CC1C1C2NC2CN1C,74.956
C#CC12C3CC3N(C1C)C2C,137.71099999999998
NC(=O)CC1C=CCC1CO,-70.96099999999998
Cc1ncc(=O)cc(N)c1C,-2.079000000000001
CC12C3CNC1C(C3)C2CO,27.707
OCC1C=CC2CCC(C1)O2,-44.85299999999999
OC1C2CC3COCC1C3O2,-50.393
CC1C2CC(O)(C2)C2OCC12,-20.745000000000005
CC(=O)C1(C)CN1C1CNC1,16.581000000000007
CCC1C2C(C)OC(CO)C12,-56.68300000000001
CC(CN)CN(C)CCO,-56.06399999999999
CC1=CCC=C(C(C)O)C=C1,-48.087
NC1CCC2C1CC1(O)CC21,19.259000000000007
COC1C2NCC1(C)OC2C,-31.389000000000003
CC1NCC(=CCO)C1C=O,-38.50899999999999
CN=C(NC)C1CCOC1C,-26.641
COC1CC=CC1NC=N,3.836000000000001
CCCN1CC2C(C)C2(O)C1,-7.0669999999999975
N=C(N)C12COCC1CC2N,27.603000000000005
CC1C=CC2C3CCC1(C)C23,56.394
CC1CC=C(C(=O)O)C1=NO,-75.59700000000001
CCNCC(=O)C=CC(C)=O,-87.46199999999999
O=CC1NC1CC(=O)O,-89.93799999999999
CC(O)CC1(C)C(C)N1C,-36.307
C#CC1CC(=N)N(C)CCO1,56.97200000000001
CC(NC(=N)N)C1(C)CC1O,-23.85
NC12COC1COC1CCC12,-7.750999999999996
CC1=CC(C)C(C)(CN)C1O,-25.639
C#CC(O)(C#C)CC1COC1,64.697
N#CCC1(C=O)CN2CC1C2,63.227
CCN(CCCO)C(=O)C#N,-68.642
NC12CC=CCC(N)(C1)C2O,16.717000000000006
NCCCC1NCCN2CC12,45.836
CC1CCNCC2=C1CC=C2,29.836
CC=C(C=O)C(=O)OCC#N,-94.579
CC1CC2NC(=N)NCC2O1,5.677000000000001
CC1(O)CC2C(=N)NCC21C,13.010000000000003
O=Cn1nc(CO)c(CO)n1,-67.42999999999999
C#CCC(CC)N1CCCC1,54.265
CC1CC1(N)CC1CCCN1,24.643
COCC1C2N=C(C=O)NC12,4.675999999999993
O=C1C(O)C2CC1C(O)CO2,-106.56199999999998
CCN=CNC=C(C)C1CO1,-17.009
CCC1=CCOCC1,-38.87899999999999
CCC1=CC2CC1(O)CC2N,2.561000000000003
CC1C2OCC3COC(=O)C312,-51.86300000000001
CNC1=NC(C)C=CC1OC,-2.2540000000000013
CC=C1CC=CC=CNC1=N,24.422
CCCN(C)CC(=NO)NC,10.707
CNc1cc(F)n(CCO)c1,-67.60899999999998
NC1(C2CC3OC3C2)CC1O,-10.667999999999996
CC1C2=C3C4C(C2)C4C2C3C12,129.722
O=C(O)C12C=CCNC(C1)C2,-32.178999999999995
NC1C(N)C2OC1C1CC2O1,5.314999999999998
CC1NCC23CNCC12NC3,85.413
OCCNCCN1CCCC1,-33.202000000000005
NC(=O)NC1(CO)CCNC1,-69.77199999999999
CNC(=N)C(C)C(C)=NO,-1.9590000000000012
N=C(N)OC1C=CC=CC1,-15.790999999999997
O=C(O)C12C=CCC1CC2,-44.987
O=C1NCC2=CC3(CO3)CC12,3.250000000000004
CCC1=C(C)C2COC1CO2,-39.423
CC1CC2NC2CC1CO,-11.177
CNC(=O)C12C=CC(C)(C1)C2,3.0610000000000035
CC1=CC2=CC(C)CC2=C1,3.6309999999999993
CC(=N)N1C2CC(=O)C1C2,21.86700000000001
C#CC1NC1C1NC1C(C)C,109.225
O=C(C1CO1)C1CC1O,-71.624
CC1CC(C)(O)C(=N)NC1C,-26.384000000000004
CC1COC1(C)C1OCC1O,-82.45599999999999
CNCc1onc2c1CC2=O,-4.879999999999998
CCCC1(N)CC2OC2C1O,-47.01299999999999
C#CC1CNC=CC(=O)C1O,17.046000000000006
C#CC1=C(C)CC(C#C)C=C1,133.741
CC(=N)NC1C=CC(=O)C1=O,-25.544
C#CC(OCCO)C(=N)N,-9.834
CN1CC2CC3NC2C1C3N,89.59400000000001
C#CC1(CC)OCCC1NC,30.926000000000005
CC1=CC(C)(C)C(CO)=C1,-36.616
CC(O)C1C2C(O)C3CC3N12,-1.214999999999982
N#Cc1noc(=O)[nH]nco1,-26.418999999999983
CCCC1C(N)CN1CC,-0.7479999999999976
C#CC1CC2CC1(CC#N)C2,125.664
CC1CC1(CO)NCCCN,-35.068
CN(C=N)C1(C)CC1C1CC1,46.524
CC(N(C)C=N)C(C)(C)N,-1.6399999999999992
CC(O)C1CC(C=O)C2CC12,-38.872
CC#CC1CC(=O)C1OC=O,-36.86
CC1CC12C(O)CCN2C=N,15.020000000000008
NCC1OC(C(O)CO)C1N,-90.861
CC#CC1(C=O)C2CCC1C2,58.759
N=C1NCCN2CCC3C1C32,91.221
CC1=C(C(=N)N)NC=NC1,41.27799999999999
COC1CNC12C=CC1CC12,49.766000000000005
CN(C)CC(=O)CCO,-85.99799999999999
CC12CC=CC(C(=O)C1)C2O,-29.82999999999999
N#CC1CC2(CCC2O)CO1,-8.469999999999981
N#CC1C=CC2(CO)CC1O2,11.40200000000001
CCNc1c(O)ccnc1C,-17.588
O=C1C=CNC=CC(=O)C=C1,-35.044
C#CC1C=CC=C(C#CC)C1,122.611
COC1CNC2COCCC21,-32.873999999999995
CC(=N)N1C=NC2CC1C2=O,39.874
O=CC12CC3OC1CNCC32,13.96
CCC1=CCC2NCC12,36.586
CCNC1=NC(CN)C(=N)N1,32.369
CC1=C(C)C(N2CC2)C(=O)N1,7.338999999999995
N#CC1=CC(=CC(=N)N)CC1,47.65400000000001
CN1CC2OCC1(C)C2C#N,48.10600000000001
CC1CC1C1=CCC2COC12,23.849000000000004
CNC(=O)CC(=CC=O)NC,-77.90899999999999
O=CC1=CCC=CC1C=O,-30.971
N=C1C(=CN)C(=NO)C2CN12,77.76599999999999
O=C1C=C2CCCCC2C1O,-41.02399999999999
CCOC(C)C1(N)CC(C)C1,-50.386
CC12CC(C)(C1)C1CCC1N2,49.848
CC1CC1(C)C1OC1C(=O)O,-91.125
C#CC1CC2(CO2)CC(C)N1,62.876000000000005
CC=C1C=CC(C)(C=O)NC1,-11.159
CC=CCC1OC1C(=O)O,-111.37
C#CC#CC(CN1CC1)=NO,92.458
CC1(C)C(=O)C2CCC3C1N23,37.522
NC1C2COC3CCC3NC12,34.727000000000004
CCC(C)(O)C1(C)C(C)C1C,-57.762
CC12C3CCC1C3C1CC12N,89.63300000000001
N=CNC(=O)C(O)(CN)CO,-108.30899999999995
C#CCc1ccc(OC)n1C,39.619
COCCNc1nc(O)no1,-67.59700000000001
CC(C#N)C1=CCOCC1,7.385000000000003
CCC12OCC1C(C)=CC2=O,-32.879
CC(C=O)C12CCCC1O2,-38.649
CC1CNCC(N)(CO)C1N,-15.740999999999998
C#CC1CC2C3C=CC1N2C3,150.732
OCC1C2C=C3C=CCC3C21,26.818
CNC1C=CC(C)(N)C1(C)C,22.087999999999997
N=C(N)CC=CCCC1CC1,9.144000000000002
OC12COC3C4NC4C1C32O,6.540000000000006
CNC1(CC#N)C2C=CC1O2,56.352
C1CC2C3NCC4C3C(C1)N24,102.217
CCOCOc1ocnc1C,-104.827
O=C1OCC(C2CCC2)C1=O,-89.10999999999999
CC1NC2CCC1CC(N)C2,23.748
CNCc1c(O)nnnc1O,-11.826000000000008
CC1CC=C(C=O)C2CN12,16.826999999999998
COC1CNC(C)C(C=O)C1,-50.462
C#CC1CN1C(C)COC,47.984
CC1(O)CNCC2=C1COC2,-19.823
COCC1CC2CC2(C)C1,-14.698000000000002
COC(C)(CCN)CC(=N)N,-40.47200000000001
CCC1C2C=C(CN)C(=O)N21,0.3109999999999999
C#CC1C(=CC)COCC1N,49.07900000000001
O=CC1CC(C(=O)O)C1C=O,-119.089
NCC1CCC2CC1CCO2,-20.074
CN=C1NC(=O)C(CCO)O1,-112.667
CCN1CC=CC(NC=N)C1,41.086000000000006
CCC1=C(C=O)COCC1O,-97.547
CCN(C=N)C=O,-40.113
CCC1(O)CC2CCC1C2,-31.21399999999999
CN1C2CC3C(O)CC2CC31,27.72
N=CN1C=NCCOCC1=O,-36.865
CC1OCC2COC3C(N2)C13,-5.276999999999992
CNc1occ2c1C(O)C2C,-37.948
CCC1(N)C(CN)=CC2OC21,18.621
C1CC2C(COCC3CC32)N1,21.263
OC1C2OCC(O2)C12CN2,-49.146999999999984
CCCC(O)c1c[nH]c(=O)o1,-118.258
CC1CC2(C)C(CO)C2CN1,-8.638000000000002
CCN1C2C=CC1C1C(O)C12,46.653
CC1CCC2OC2(C)C1=NO,-5.374999999999999
N#CC=CCCC(=O)C1CC1,0.7050000000000072
CC1(CN)CC2C(N1)C2(C)O,4.384999999999998
CCN1C2CC3C(O)C3C21,30.644
CCC1OC1C(C#N)NC,5.223000000000004
